Stage,Start_Equation,Target_Equation,ChangeType,ChangedIndex1,From1,To1,ChangedIndex2,From2,To2,ChangedIndex3,From3,To3,ChangedIndex4,From4,To4,Start_Tokens,Target_Tokens
821,'6+-1=-7','6+-7=-1',multi,6,7,1,3,1,7,,,,,,,'6;+;-;1;=;-;7','6;+;-;7;=;-;1'
822,'-11+-11=-32','-11+-11=-22',single,7,3,2,,,,,,,,,,'-;11;+;-;11;=;-;3;2','-;11;+;-;11;=;-;2;2'
823,'-11+5=-8','-11+3=-8',single,3,5,3,,,,,,,,,,'-;11;+;5;=;-;8','-;11;+;3;=;-;8'
824,'-5+3=0','-3+3=0',single,1,5,3,,,,,,,,,,'-;5;+;3;=;0','-;3;+;3;=;0'
825,'-5--4=1','-3--4=1',single,1,5,3,,,,,,,,,,'-;5;-;-;4;=;1','-;3;-;-;4;=;1'
826,'-11+-6=-20','-11+-9=-20',single,4,6,9,,,,,,,,,,'-;11;+;-;6;=;-;2;0','-;11;+;-;9;=;-;2;0'
827,'-9+-1=-19','-9+-1=-10',single,8,9,0,,,,,,,,,,'-;9;+;-;1;=;-;1;9','-;9;+;-;1;=;-;1;0'
828,'-1--0=8','-1--9=8',single,4,0,9,,,,,,,,,,'-;1;-;-;0;=;8','-;1;-;-;9;=;8'
829,'-8+-4=-19','-8+-11=-19',single,4,4,11,,,,,,,,,,'-;8;+;-;4;=;-;1;9','-;8;+;-;11;=;-;1;9'
830,'-1+-3=-11','-1+-3=-4',single,7,11,4,,,,,,,,,,'-;1;+;-;3;=;-;11','-;1;+;-;3;=;-;4'
831,'-6=-4+5','-6=-11+5',single,4,4,11,,,,,,,,,,'-;6;=;-;4;+;5','-;6;=;-;11;+;5'
832,'-1=-9--5','-1=-6--5',single,4,9,6,,,,,,,,,,'-;1;=;-;9;-;-;5','-;1;=;-;6;-;-;5'
833,'-5+-6=-9','-3+-6=-9',single,1,5,3,,,,,,,,,,'-;5;+;-;6;=;-;9','-;3;+;-;6;=;-;9'
834,'-11+5=1','-4+5=1',single,1,11,4,,,,,,,,,,'-;11;+;5;=;1','-;4;+;5;=;1'
835,'-4--4=-7','-11--4=-7',single,1,4,11,,,,,,,,,,'-;4;-;-;4;=;-;7','-;11;-;-;4;=;-;7'
836,'-8--9=-1','-9--8=-1',multi,1,8,9,4,9,8,,,,,,,'-;8;-;-;9;=;-;1','-;9;-;-;8;=;-;1'
837,'-9+-3=-13','-9+-3=-12',single,8,3,2,,,,,,,,,,'-;9;+;-;3;=;-;1;3','-;9;+;-;3;=;-;1;2'
838,'2=-9+4','2=-9+11',single,5,4,11,,,,,,,,,,'2;=;-;9;+;4','2;=;-;9;+;11'
839,'-5+-6=-19','-9+-6=-15',multi,8,9,5,1,5,9,,,,,,,'-;5;+;-;6;=;-;1;9','-;9;+;-;6;=;-;1;5'
840,'-1+-9=-76','-7+-9=-16',multi,7,7,1,1,1,7,,,,,,,'-;1;+;-;9;=;-;7;6','-;7;+;-;9;=;-;1;6'
841,'1+-11=-16','1+-11=-10',single,7,6,0,,,,,,,,,,'1;+;-;11;=;-;1;6','1;+;-;11;=;-;1;0'
842,'-2=-2+1','-2=-3+1',single,4,2,3,,,,,,,,,,'-;2;=;-;2;+;1','-;2;=;-;3;+;1'
843,'-1+6=8','-1+9=8',single,3,6,9,,,,,,,,,,'-;1;+;6;=;8','-;1;+;9;=;8'
844,'-8+3=-6','-8+2=-6',single,3,3,2,,,,,,,,,,'-;8;+;3;=;-;6','-;8;+;2;=;-;6'
845,'-9+11=-5','-9+4=-5',single,3,11,4,,,,,,,,,,'-;9;+;11;=;-;5','-;9;+;4;=;-;5'
846,'-6+3=9','-6+9=3',multi,5,9,3,3,3,9,,,,,,,'-;6;+;3;=;9','-;6;+;9;=;3'
847,'-2--3=3','-2--5=3',single,4,3,5,,,,,,,,,,'-;2;-;-;3;=;3','-;2;-;-;5;=;3'
848,'-5+-8=-11','-3+-8=-11',single,1,5,3,,,,,,,,,,'-;5;+;-;8;=;-;11','-;3;+;-;8;=;-;11'
849,'-4+-5=-6','-4+-5=-9',single,7,6,9,,,,,,,,,,'-;4;+;-;5;=;-;6','-;4;+;-;5;=;-;9'
850,'8=-1--6','8=-1--9',single,6,6,9,,,,,,,,,,'8;=;-;1;-;-;6','8;=;-;1;-;-;9'
851,'-1--1=9','-1--1=0',single,6,9,0,,,,,,,,,,'-;1;-;-;1;=;9','-;1;-;-;1;=;0'
852,'-8+-1=-6','-8+-1=-9',single,7,6,9,,,,,,,,,,'-;8;+;-;1;=;-;6','-;8;+;-;1;=;-;9'
853,'-5+-0=-11','-5+-6=-11',single,4,0,6,,,,,,,,,,'-;5;+;-;0;=;-;11','-;5;+;-;6;=;-;11'
854,'-4+-9=-5','-4+-5=-9',multi,4,9,5,7,5,9,,,,,,,'-;4;+;-;9;=;-;5','-;4;+;-;5;=;-;9'
855,'-9--11=-5','-9--4=-5',single,4,11,4,,,,,,,,,,'-;9;-;-;11;=;-;5','-;9;-;-;4;=;-;5'
856,'-3+-9=-14','-5+-9=-14',single,1,3,5,,,,,,,,,,'-;3;+;-;9;=;-;1;4','-;5;+;-;9;=;-;1;4'
857,'8+-5=2','8+-5=3',single,5,2,3,,,,,,,,,,'8;+;-;5;=;2','8;+;-;5;=;3'
858,'-5--11=-1','-5--4=-1',single,4,11,4,,,,,,,,,,'-;5;-;-;11;=;-;1','-;5;-;-;4;=;-;1'
859,'3=-3+8','3=-5+8',single,3,3,5,,,,,,,,,,'3;=;-;3;+;8','3;=;-;5;+;8'
860,'-2+-1=-2','-2+-1=-3',single,7,2,3,,,,,,,,,,'-;2;+;-;1;=;-;2','-;2;+;-;1;=;-;3'
861,'-71+4=-1','-11+4=-7',multi,1,7,1,5,=,-,2,1,7,3,+,4,'-;7;1;+;4;=;-;1',-;1;1;+;4;=;-;7'
862,'-5--1=-6','-6--1=-5',multi,7,6,5,1,5,6,,,,,,,'-;5;-;-;1;=;-;6','-;6;-;-;1;=;-;5'
863,'-4--11=0','-4--4=0',single,4,11,4,,,,,,,,,,'-;4;-;-;11;=;0','-;4;-;-;4;=;0'
864,'8+-6=3','8+-6=2',single,5,3,2,,,,,,,,,,'8;+;-;6;=;3','8;+;-;6;=;2'
865,'-7=-4--3','-7--4=-3',multi,2,=,-,5,-,=,,,,,,,'-;7;=;-;4;-;-;3','-;7;-;-;4;=;-;3'
866,'-0+11=2','-9+11=2',single,1,0,9,,,,,,,,,,'-;0;+;11;=;2','-;9;+;11;=;2'
867,'-7+-4=-4','-7+-4=-11',single,7,4,11,,,,,,,,,,'-;7;+;-;4;=;-;4','-;7;+;-;4;=;-;11'
868,'-11=-2--9','-11--2=-9',multi,2,=,-,5,-,=,,,,,,,'-;11;=;-;2;-;-;9','-;11;-;-;2;=;-;9'
869,'0+-9=0','9+-9=0',single,0,0,9,,,,,,,,,,'0;+;-;9;=;0','9;+;-;9;=;0'
870,'-5+-7=-18','-9+-7=-16',multi,8,8,6,1,5,9,,,,,,,'-;5;+;-;7;=;-;1;8','-;9;+;-;7;=;-;1;6'
871,'-1=-11-10','-1--11=10',multi,2,=,-,5,-,=,,,,,,,'-;1;=;-;11;-;1;0','-;1;-;-;11;=;1;0'
872,'-11=-1--10','-11--1=-10',multi,2,=,-,5,-,=,,,,,,,'-;11;=;-;1;-;-;1;0','-;11;-;-;1;=;-;1;0'
873,'5+-2=2','5+-2=3',single,5,2,3,,,,,,,,,,'5;+;-;2;=;2','5;+;-;2;=;3'
874,'-11--8=4','-4--8=4',single,1,11,4,,,,,,,,,,'-;11;-;-;8;=;4','-;4;-;-;8;=;4'
875,'-9+-5=-12','-9+-3=-12',single,4,5,3,,,,,,,,,,'-;9;+;-;5;=;-;1;2','-;9;+;-;3;=;-;1;2'
876,'3+-1=4','5+-1=4',single,0,3,5,,,,,,,,,,'3;+;-;1;=;4','5;+;-;1;=;4'
877,'-6+-6=-15','-9+-6=-15',single,1,6,9,,,,,,,,,,'-;6;+;-;6;=;-;1;5','-;9;+;-;6;=;-;1;5'
878,'-4+-0=-13','-4+-9=-13',single,4,0,9,,,,,,,,,,'-;4;+;-;0;=;-;1;3','-;4;+;-;9;=;-;1;3'
879,'-1+-2=-4','-1+-3=-4',single,4,2,3,,,,,,,,,,'-;1;+;-;2;=;-;4','-;1;+;-;3;=;-;4'
880,'-11+-2=-6','-4+-2=-6',single,1,11,4,,,,,,,,,,'-;11;+;-;2;=;-;6','-;4;+;-;2;=;-;6'
881,'-9+5=-1','-6+5=-1',single,1,9,6,,,,,,,,,,'-;9;+;5;=;-;1','-;6;+;5;=;-;1'
882,'0+-9=-3','6+-9=-3',single,0,0,6,,,,,,,,,,'0;+;-;9;=;-;3','6;+;-;9;=;-;3'
883,'-0+-9=-15','-6+-9=-15',single,1,0,6,,,,,,,,,,'-;0;+;-;9;=;-;1;5','-;6;+;-;9;=;-;1;5'
884,'-9+-4=-12','-9+-4=-13',single,8,2,3,,,,,,,,,,'-;9;+;-;4;=;-;1;2','-;9;+;-;4;=;-;1;3'
885,'-9+-1=-7','-6+-1=-7',single,1,9,6,,,,,,,,,,'-;9;+;-;1;=;-;7','-;6;+;-;1;=;-;7'
886,'-9+-2=-12','-9+-3=-12',single,4,2,3,,,,,,,,,,'-;9;+;-;2;=;-;1;2','-;9;+;-;3;=;-;1;2'
887,'-1+-11=-5','-1+-4=-5',single,4,11,4,,,,,,,,,,'-;1;+;-;11;=;-;5','-;1;+;-;4;=;-;5'
888,'-7+9=-1','-7+6=-1',single,3,9,6,,,,,,,,,,'-;7;+;9;=;-;1','-;7;+;6;=;-;1'
889,'-6+-9=-13','-6+-9=-15',single,8,3,5,,,,,,,,,,'-;6;+;-;9;=;-;1;3','-;6;+;-;9;=;-;1;5'
890,'-1--3=3','-1--3=2',single,6,3,2,,,,,,,,,,'-;1;-;-;3;=;3','-;1;-;-;3;=;2'
891,'-6--6=6','-6--6=0',single,6,6,0,,,,,,,,,,'-;6;-;-;6;=;6','-;6;-;-;6;=;0'
892,'-1--2=2','-1--3=2',single,4,2,3,,,,,,,,,,'-;1;-;-;2;=;2','-;1;-;-;3;=;2'
893,'0+-3=6','9+-3=6',single,0,0,9,,,,,,,,,,'0;+;-;3;=;6','9;+;-;3;=;6'
894,'-0+-8=-14','-6+-8=-14',single,1,0,6,,,,,,,,,,'-;0;+;-;8;=;-;1;4','-;6;+;-;8;=;-;1;4'
895,'-5--4=6','-5--11=6',single,4,4,11,,,,,,,,,,'-;5;-;-;4;=;6','-;5;-;-;11;=;6'
896,'-6+0=3','-6+9=3',single,3,0,9,,,,,,,,,,'-;6;+;0;=;3','-;6;+;9;=;3'
897,'-6--3=-2','-6--3=-3',single,7,2,3,,,,,,,,,,'-;6;-;-;3;=;-;2','-;6;-;-;3;=;-;3'
898,'2+-0=-4','2+-6=-4',single,3,0,6,,,,,,,,,,'2;+;-;0;=;-;4','2;+;-;6;=;-;4'
899,'-11+8=-2','-11+8=-3',single,6,2,3,,,,,,,,,,'-;11;+;8;=;-;2','-;11;+;8;=;-;3'
900,'6+-2=11','6+-2=4',single,5,11,4,,,,,,,,,,'6;+;-;2;=;11','6;+;-;2;=;4'
901,'4+-0=-5','4+-9=-5',single,3,0,9,,,,,,,,,,'4;+;-;0;=;-;5','4;+;-;9;=;-;5'
902,'4+-8=3','11+-8=3',single,0,4,11,,,,,,,,,,'4;+;-;8;=;3','11;+;-;8;=;3'
903,'-2--3=0','-3--3=0',single,1,2,3,,,,,,,,,,'-;2;-;-;3;=;0','-;3;-;-;3;=;0'
904,'-5=-6+4','-5=-9+4',single,4,6,9,,,,,,,,,,'-;5;=;-;6;+;4','-;5;=;-;9;+;4'
905,'3+-3=2','5+-3=2',single,0,3,5,,,,,,,,,,'3;+;-;3;=;2','5;+;-;3;=;2'
906,'-0--9=0','-9--9=0',single,1,0,9,,,,,,,,,,'-;0;-;-;9;=;0','-;9;-;-;9;=;0'
907,'-5+-4=-7','-3+-4=-7',single,1,5,3,,,,,,,,,,'-;5;+;-;4;=;-;7','-;3;+;-;4;=;-;7'
908,'-3+3=-2','-5+3=-2',single,1,3,5,,,,,,,,,,'-;3;+;3;=;-;2','-;5;+;3;=;-;2'
909,'-5=-9-4','-5--9=4',multi,2,=,-,5,-,=,,,,,,,'-;5;=;-;9;-;4','-;5;-;-;9;=;4'
910,'-2+4=3','-2+4=2',single,5,3,2,,,,,,,,,,'-;2;+;4;=;3','-;2;+;4;=;2'
911,'-4+11=0','-4+4=0',single,3,11,4,,,,,,,,,,'-;4;+;11;=;0','-;4;+;4;=;0'
912,'5+-6=1','6+-5=1',multi,3,6,5,0,5,6,,,,,,,'5;+;-;6;=;1','6;+;-;5;=;1'
913,'-4+-3=-14','-11+-3=-14',single,1,4,11,,,,,,,,,,'-;4;+;-;3;=;-;1;4','-;11;+;-;3;=;-;1;4'
914,'-1--5=6','-1--6=5',multi,6,6,5,4,5,6,,,,,,,'-;1;-;-;5;=;6','-;1;-;-;6;=;5'
915,'-4--1=-5','-4--1=-3',single,7,5,3,,,,,,,,,,'-;4;-;-;1;=;-;5','-;4;-;-;1;=;-;3'
916,'-5--0=4','-5--9=4',single,4,0,9,,,,,,,,,,'-;5;-;-;0;=;4','-;5;-;-;9;=;4'
917,'-0+3=-3','-6+3=-3',single,1,0,6,,,,,,,,,,'-;0;+;3;=;-;3','-;6;+;3;=;-;3'
918,'5+-9=-1','5+-6=-1',single,3,9,6,,,,,,,,,,'5;+;-;9;=;-;1','5;+;-;6;=;-;1'
919,'-2=-7-5','-2--7=5',multi,2,=,-,5,-,=,,,,,,,'-;2;=;-;7;-;5','-;2;-;-;7;=;5'
920,'-1+-4=-12','-1+-11=-12',single,4,4,11,,,,,,,,,,'-;1;+;-;4;=;-;1;2','-;1;+;-;11;=;-;1;2'
921,'-4--71=1','-4--11=7',multi,4,7,1,5,1,7,6,=,7,7,1,,'-;4;-;-;7;1;=;1',-;4;-;-;1;1;=;7'
922,'-8+0=-2','-8+6=-2',single,3,0,6,,,,,,,,,,'-;8;+;0;=;-;2','-;8;+;6;=;-;2'
923,'-6+-5=-14','-9+-5=-14',single,1,6,9,,,,,,,,,,'-;6;+;-;5;=;-;1;4','-;9;+;-;5;=;-;1;4'
924,'-3+4=-1','-5+4=-1',single,1,3,5,,,,,,,,,,'-;3;+;4;=;-;1','-;5;+;4;=;-;1'
925,'9+-5=6','9+-3=6',single,3,5,3,,,,,,,,,,'9;+;-;5;=;6','9;+;-;3;=;6'
926,'-2--4=3','-2--4=2',single,6,3,2,,,,,,,,,,'-;2;-;-;4;=;3','-;2;-;-;4;=;2'
927,'5+-9=-6','3+-9=-6',single,0,5,3,,,,,,,,,,'5;+;-;9;=;-;6','3;+;-;9;=;-;6'
928,'-8+1=-9','-9+1=-8',multi,1,8,9,6,9,8,,,,,,,'-;8;+;1;=;-;9','-;9;+;1;=;-;8'
929,'-6--2=-11','-6--2=-4',single,7,11,4,,,,,,,,,,'-;6;-;-;2;=;-;11','-;6;-;-;2;=;-;4'
930,'9=6+-3','5=8+-3',multi,0,9,5,2,6,8,,,,,,,'9;=;6;+;-;3','5;=;8;+;-;3'
931,'-8+11=5','-8+11=3',single,5,5,3,,,,,,,,,,'-;8;+;11;=;5','-;8;+;11;=;3'
932,'-2--1=-2','-3--1=-2',single,1,2,3,,,,,,,,,,'-;2;-;-;1;=;-;2','-;3;-;-;1;=;-;2'
933,'-8--8=9','-8--8=0',single,6,9,0,,,,,,,,,,'-;8;-;-;8;=;9','-;8;-;-;8;=;0'
934,'-2+9=6','-3+9=6',single,1,2,3,,,,,,,,,,'-;2;+;9;=;6','-;3;+;9;=;6'
935,'-6+-2=-11','-9+-2=-11',single,1,6,9,,,,,,,,,,'-;6;+;-;2;=;-;11','-;9;+;-;2;=;-;11'
936,'-7--1=-0','-7--1=-6',single,7,0,6,,,,,,,,,,'-;7;-;-;1;=;-;0','-;7;-;-;1;=;-;6'
937,'3+-3=1','3+-2=1',single,3,3,2,,,,,,,,,,'3;+;-;3;=;1','3;+;-;2;=;1'
938,'-0+7=1','-6+7=1',single,1,0,6,,,,,,,,,,'-;0;+;7;=;1','-;6;+;7;=;1'
939,'-0=-11+2','-9=-11+2',single,1,0,9,,,,,,,,,,'-;0;=;-;11;+;2','-;9;=;-;11;+;2'
940,'9+-6=5','9+-6=3',single,5,5,3,,,,,,,,,,'9;+;-;6;=;5','9;+;-;6;=;3'
941,'-3+-1=-6','-5+-1=-6',single,1,3,5,,,,,,,,,,'-;3;+;-;1;=;-;6','-;5;+;-;1;=;-;6'
942,'-9+-7=-19','-9+-7=-16',single,8,9,6,,,,,,,,,,'-;9;+;-;7;=;-;1;9','-;9;+;-;7;=;-;1;6'
943,'-1=-5-4','-1--5=4',multi,2,=,-,5,-,=,,,,,,,'-;1;=;-;5;-;4','-;1;-;-;5;=;4'
944,'1=-4+3','1=-4+5',single,5,3,5,,,,,,,,,,'1;=;-;4;+;3','1;=;-;4;+;5'
945,'-4=-5-1','-4--5=1',multi,2,=,-,5,-,=,,,,,,,'-;4;=;-;5;-;1','-;4;-;-;5;=;1'
946,'-1--71=4','-7--11=4',multi,4,7,1,1,1,7,5,1,7,6,=,4,'-;1;-;-;7;1;=;4',-;7;-;-;1;1;=;4'
947,'-9--9=6','-9--9=0',single,6,6,0,,,,,,,,,,'-;9;-;-;9;=;6','-;9;-;-;9;=;0'
948,'-9+9=9','-9+9=0',single,5,9,0,,,,,,,,,,'-;9;+;9;=;9','-;9;+;9;=;0'
949,'4+-11=0','4+-4=0',single,3,11,4,,,,,,,,,,'4;+;-;11;=;0','4;+;-;4;=;0'
950,'-1+-9=-19','-1+-9=-10',single,8,9,0,,,,,,,,,,'-;1;+;-;9;=;-;1;9','-;1;+;-;9;=;-;1;0'
951,'4+-6=-3','4+-6=-2',single,6,3,2,,,,,,,,,,'4;+;-;6;=;-;3','4;+;-;6;=;-;2'
952,'-2+-11=-15','-2+-11=-13',single,8,5,3,,,,,,,,,,'-;2;+;-;11;=;-;1;5','-;2;+;-;11;=;-;1;3'
953,'3=-7+9','2=-7+9',single,0,3,2,,,,,,,,,,'3;=;-;7;+;9','2;=;-;7;+;9'
954,'-4=-6-2','-4--6=2',multi,2,=,-,5,-,=,,,,,,,'-;4;=;-;6;-;2','-;4;-;-;6;=;2'
955,'6+-3=2','6+-3=3',single,5,2,3,,,,,,,,,,'6;+;-;3;=;2','6;+;-;3;=;3'
956,'-7+7=9','-7+7=0',single,5,9,0,,,,,,,,,,'-;7;+;7;=;9','-;7;+;7;=;0'
957,'-9--3=-7','-9--2=-7',single,4,3,2,,,,,,,,,,'-;9;-;-;3;=;-;7','-;9;-;-;2;=;-;7'
958,'-4+-11=-8','-4+-4=-8',single,4,11,4,,,,,,,,,,'-;4;+;-;11;=;-;8','-;4;+;-;4;=;-;8'
959,'-4--9=2','-4--6=2',single,4,9,6,,,,,,,,,,'-;4;-;-;9;=;2','-;4;-;-;6;=;2'
960,'6+-6=9','6+-6=0',single,5,9,0,,,,,,,,,,'6;+;-;6;=;9','6;+;-;6;=;0'
961,'-2+8=0','-2+8=6',single,5,0,6,,,,,,,,,,'-;2;+;8;=;0','-;2;+;8;=;6'
962,'-2--8=5','-3--8=5',single,1,2,3,,,,,,,,,,'-;2;-;-;8;=;5','-;3;-;-;8;=;5'
963,'6+-7=2','9+-7=2',single,0,6,9,,,,,,,,,,'6;+;-;7;=;2','9;+;-;7;=;2'
964,'3=-6+8','2=-6+8',single,0,3,2,,,,,,,,,,'3;=;-;6;+;8','2;=;-;6;+;8'
965,'-4+-3=-9','-4+-5=-9',single,4,3,5,,,,,,,,,,'-;4;+;-;3;=;-;9','-;4;+;-;5;=;-;9'
966,'-6+-11=-20','-9+-11=-20',single,1,6,9,,,,,,,,,,'-;6;+;-;11;=;-;2;0','-;9;+;-;11;=;-;2;0'
967,'-6+4=5','-6+11=5',single,3,4,11,,,,,,,,,,'-;6;+;4;=;5','-;6;+;11;=;5'
968,'-73=-1+-6','-13=-7+-6',multi,1,7,1,5,1,7,,,,,,,'-;7;3;=;-;1;+;-;6','-;1;3;=;-;7;+;-;6'
969,'-6--4=-3','-6--4=-2',single,7,3,2,,,,,,,,,,'-;6;-;-;4;=;-;3','-;6;-;-;4;=;-;2'
970,'-9--4=-2','-6--4=-2',single,1,9,6,,,,,,,,,,'-;9;-;-;4;=;-;2','-;6;-;-;4;=;-;2'
971,'-6+5=1','-5+6=1',multi,1,6,5,3,5,6,,,,,,,'-;6;+;5;=;1','-;5;+;6;=;1'
972,'-8+11=2','-8+11=3',single,5,2,3,,,,,,,,,,'-;8;+;11;=;2','-;8;+;11;=;3'
973,'-3=-6--9','-3=-8--5',multi,7,9,5,4,6,8,,,,,,,'-;3;=;-;6;-;-;9','-;3;=;-;8;-;-;5'
974,'-5--3=-3','-5--2=-3',single,4,3,2,,,,,,,,,,'-;5;-;-;3;=;-;3','-;5;-;-;2;=;-;3'
975,'-1=-6-5','-1--6=5',multi,2,=,-,5,-,=,,,,,,,'-;1;=;-;6;-;5','-;1;-;-;6;=;5'
976,'6+-8=1','9+-8=1',single,0,6,9,,,,,,,,,,'6;+;-;8;=;1','9;+;-;8;=;1'
977,'0+-2=7','9+-2=7',single,0,0,9,,,,,,,,,,'0;+;-;2;=;7','9;+;-;2;=;7'
978,'5+-5=2','5+-3=2',single,3,5,3,,,,,,,,,,'5;+;-;5;=;2','5;+;-;3;=;2'
979,'-3--3=2','-3--5=2',single,4,3,5,,,,,,,,,,'-;3;-;-;3;=;2','-;3;-;-;5;=;2'
980,'6+-4=-5','6+-11=-5',single,3,4,11,,,,,,,,,,'6;+;-;4;=;-;5','6;+;-;11;=;-;5'
981,'-9--5=-11','-9--5=-4',single,7,11,4,,,,,,,,,,'-;9;-;-;5;=;-;11','-;9;-;-;5;=;-;4'
982,'-11+-1=-5','-4+-1=-5',single,1,11,4,,,,,,,,,,'-;11;+;-;1;=;-;5','-;4;+;-;1;=;-;5'
983,'3+-2=0','2+-2=0',single,0,3,2,,,,,,,,,,'3;+;-;2;=;0','2;+;-;2;=;0'
984,'-4--9=3','-4--9=5',single,6,3,5,,,,,,,,,,'-;4;-;-;9;=;3','-;4;-;-;9;=;5'
985,'-11+1=-19','-11+1=-10',single,7,9,0,,,,,,,,,,'-;11;+;1;=;-;1;9','-;11;+;1;=;-;1;0'
986,'-2-2=8','-2+2=0',minus_to_plus,5,8,0,2,-,+,,,,,,,'-;2;-;2;=;8','-;2;+;2;=;0'
987,'1+-5=-11','1+-5=-4',single,6,11,4,,,,,,,,,,'1;+;-;5;=;-;11','1;+;-;5;=;-;4'
988,'-4+5=-1','-4+3=-1',single,3,5,3,,,,,,,,,,'-;4;+;5;=;-;1','-;4;+;3;=;-;1'
989,'-9--6=0','-9--9=0',single,4,6,9,,,,,,,,,,'-;9;-;-;6;=;0','-;9;-;-;9;=;0'
990,'-8--2=-5','-8--3=-5',single,4,2,3,,,,,,,,,,'-;8;-;-;2;=;-;5','-;8;-;-;3;=;-;5'
991,'-10=-0+-1','-10=-9+-1',single,5,0,9,,,,,,,,,,'-;1;0;=;-;0;+;-;1','-;1;0;=;-;9;+;-;1'
992,'-11+3=-6','-11+5=-6',single,3,3,5,,,,,,,,,,'-;11;+;3;=;-;6','-;11;+;5;=;-;6'
993,'1+-3=-3','1+-3=-2',single,6,3,2,,,,,,,,,,'1;+;-;3;=;-;3','1;+;-;3;=;-;2'
994,'-3+6=6','-3+9=6',single,3,6,9,,,,,,,,,,'-;3;+;6;=;6','-;3;+;9;=;6'
995,'-11+11=7','-4+11=7',single,1,11,4,,,,,,,,,,'-;11;+;11;=;7','-;4;+;11;=;7'
996,'7+-0=-2','7+-9=-2',single,3,0,9,,,,,,,,,,'7;+;-;0;=;-;2','7;+;-;9;=;-;2'
997,'-3=3+-5','-2=3+-5',single,1,3,2,,,,,,,,,,'-;3;=;3;+;-;5','-;2;=;3;+;-;5'
998,'6+-3=4','6+-2=4',single,3,3,2,,,,,,,,,,'6;+;-;3;=;4','6;+;-;2;=;4'
999,'7+-1=0','7+-1=6',single,5,0,6,,,,,,,,,,'7;+;-;1;=;0','7;+;-;1;=;6'
1000,'-6+6=3','-6+9=3',single,3,6,9,,,,,,,,,,'-;6;+;6;=;3','-;6;+;9;=;3'
1001,'-5+-8=-12','-5+-8=-13',single,8,2,3,,,,,,,,,,'-;5;+;-;8;=;-;1;2','-;5;+;-;8;=;-;1;3'
1002,'-6+-6=-13','-6+-6=-12',single,8,3,2,,,,,,,,,,'-;6;+;-;6;=;-;1;3','-;6;+;-;6;=;-;1;2'
1003,'-1--4=10','-1--11=10',single,4,4,11,,,,,,,,,,'-;1;-;-;4;=;1;0','-;1;-;-;11;=;1;0'
1004,'5=-4+7','3=-4+7',single,0,5,3,,,,,,,,,,'5;=;-;4;+;7','3;=;-;4;+;7'
1005,'-9=3+-6','-5=3+-8',multi,1,9,5,6,6,8,,,,,,,'-;9;=;3;+;-;6','-;5;=;3;+;-;8'
1006,'-3--6=1','-5--6=1',single,1,3,5,,,,,,,,,,'-;3;-;-;6;=;1','-;5;-;-;6;=;1'
1007,'-6--3=-5','-6--3=-3',single,7,5,3,,,,,,,,,,'-;6;-;-;3;=;-;5','-;6;-;-;3;=;-;3'
1008,'-4--3=-8','-11--3=-8',single,1,4,11,,,,,,,,,,'-;4;-;-;3;=;-;8','-;11;-;-;3;=;-;8'
1009,'-5+-2=-8','-5+-3=-8',single,4,2,3,,,,,,,,,,'-;5;+;-;2;=;-;8','-;5;+;-;3;=;-;8'
1010,'-11--0=-5','-11--6=-5',single,4,0,6,,,,,,,,,,'-;11;-;-;0;=;-;5','-;11;-;-;6;=;-;5'
1011,'-7=-6--1','-7--6=-1',multi,2,=,-,5,-,=,,,,,,,'-;7;=;-;6;-;-;1','-;7;-;-;6;=;-;1'
1012,'-0--2=-4','-6--2=-4',single,1,0,6,,,,,,,,,,'-;0;-;-;2;=;-;4','-;6;-;-;2;=;-;4'
1013,'6+-8=-3','6+-8=-2',single,6,3,2,,,,,,,,,,'6;+;-;8;=;-;3','6;+;-;8;=;-;2'
1014,'1+-4=-10','1+-11=-10',single,3,4,11,,,,,,,,,,'1;+;-;4;=;-;1;0','1;+;-;11;=;-;1;0'
1015,'-11+-4=-22','-11+-11=-22',single,4,4,11,,,,,,,,,,'-;11;+;-;4;=;-;2;2','-;11;+;-;11;=;-;2;2'
1016,'-2+-5=-5','-2+-3=-5',single,4,5,3,,,,,,,,,,'-;2;+;-;5;=;-;5','-;2;+;-;3;=;-;5'
1017,'-7+-6=-1','-1+-6=-7',multi,1,7,1,7,1,7,,,,,,,'-;7;+;-;6;=;-;1','-;1;+;-;6;=;-;7'
1018,'-3+8=3','-3+8=5',single,5,3,5,,,,,,,,,,'-;3;+;8;=;3','-;3;+;8;=;5'
1019,'2=-3+3','2=-3+5',single,5,3,5,,,,,,,,,,'2;=;-;3;+;3','2;=;-;3;+;5'
1020,'5+-0=-4','5+-9=-4',single,3,0,9,,,,,,,,,,'5;+;-;0;=;-;4','5;+;-;9;=;-;4'
1021,'-9--0=-3','-9--6=-3',single,4,0,6,,,,,,,,,,'-;9;-;-;0;=;-;3','-;9;-;-;6;=;-;3'
1022,'11+-9=-5','4+-9=-5',single,0,11,4,,,,,,,,,,'11;+;-;9;=;-;5','4;+;-;9;=;-;5'
1023,'-1+-1=-3','-1+-1=-2',single,7,3,2,,,,,,,,,,'-;1;+;-;1;=;-;3','-;1;+;-;1;=;-;2'
1024,'-3+-6=-11','-5+-6=-11',single,1,3,5,,,,,,,,,,'-;3;+;-;6;=;-;11','-;5;+;-;6;=;-;11'
1025,'2=-0+8','2=-6+8',single,3,0,6,,,,,,,,,,'2;=;-;0;+;8','2;=;-;6;+;8'
